學年度	開課系所代碼	開課系所名稱	科目代碼	科目中文名稱	科目英文名稱	必選修	全/半	上學期學分	下學期學分	上學期正課時數	上學期實驗時數	下學期正課時數	下學期實驗時數	停開	
113	HU75 	電機系（學）	AEU0008 	工程數學（一）	Engineering Mathematics (I)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0011 	電子學（二）	Electronics (II)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0012 	電子學實驗（二）	Electronics Laboratory (II)	必修	半	2.0	2.0	1.0	3.0	4.0	0.0	 	
113	HU75 	電機系（學）	AEU0013 	程式設計	Computer Programming	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0014 	電路學（一）	Electric Circuits (I)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0015 	工程數學（二）	Engineering Mathematics (II)	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0016 	計算機結構	Computer Architectures	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0017 	電路學（二）	Electric Circuits (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0019 	電工實驗	Electrical Engineering Laboratory	選修	半	2.0	2.0	1.0	3.0	4.0	0.0	 	
113	HU75 	電機系（學）	AEU0020 	電子學（三）	Electronics (III)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0021 	感測與轉換	Sensors and Transducers	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0022 	資料結構	Data Structures	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0023 	微處理機	Microprocessors	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0025 	訊號與系統	Signals and Systems	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0027 	通訊原理（一）	Principles of Communication (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0029 	可程式控制	Programmable Logic Control	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0030 	電機機械（一）	Electric Machineries (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0032 	工業電子學	Industrial Electronics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0039 	物件導向程式設計	Object-Oriented Programming	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0040 	電子儀表	Electronic Instruments	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0043 	控制系統	Control Systems	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0044 	單晶片控制	Single Chip Control	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0045 	電機機械（二）	Electric Machineries (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0049 	作業系統	Operating Systems	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0051 	電子電路設計	Electronic Circuits Design	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0054 	創意與專利	Creativity and Patents	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0066 	線性代數	Linear Algebra	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0069 	電磁學	Electromagnetics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	HU75 	電機系（學）	AEU0070 	電機專題製作（一）	Special Project on Electrical Engineering (I)	必修	半	2.0	0.0	2.0	0.0	0.0	0.0	 	
113	HU75 	電機系（學）	AEU0071 	電機專題製作（二）	Special Project on Electrical Engineering (II)	必修	半	2.0	0.0	2.0	0.0	0.0	0.0		
113	HU75 	電機系（學）	AEU0072 	電機專題製作（三）	Special Project on Electrical Engineering (III)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	 	
113	HU75 	電機系（學）	AEU0073 	嵌入式計算系統設計	Embedded Computing System Design	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	HU75 	電機系（學）	AEU0074 	資訊理論與編碼技巧	Information Theory and Coding Technique	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	HU75 	電機系（學）	AEU0075 	超大型積體電路設計導論	Introduction to VLSI Design	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	HU75 	電機系（學）	AEU0076 	Python程式設計與大數據分析	Python Programming and Big Data Analysis	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	HU75 	電機系（學）	AEU0077 	機器學習在教育上的應用	Machine Learning in Education Research	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	HU75 	電機系（學）	AEU0078 	類比積體電路導論	Introduction to Analog Integrated Circuits	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	HU75 	電機系（學）	AEU0079 	工程機率與統計	Engineering Probability and Statistics	選修	半	3.0		3.0	0.0				
113	TM67 	藝史所（碩）	AHM0002 	中國繪畫史研究導論	Introduction to the History of Chinese Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0007 	中國人物畫專題研究	Chinese Figure Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0020 	圖像學	Iconography	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	TM67 	藝史所（碩）	AHM0028 	宋代青瓷專題研究	Song Dynasty Celadon	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0031 	攝影史	History of Photography	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	TM67 	藝史所（碩）	AHM0033 	藝術史學史	Art Historiography	必修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	TM67 	藝史所（碩）	AHM0045 	日治時期臺灣美術	Art in Taiwan during the Japanese Colonial Period	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0051 	藝術與社會專題研究	Art and Society	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0063 	東方藝術技法與材料應用	Materials and Techniques of Eastern Art	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0064 	西方藝術技法與材料應用	Materials and Techniques of Western Art	必修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0073 	中國版畫史專題研究	Chinese Woodblock Prints	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0081 	中國藝術史傳統文獻研究導論	Introduction to Traditional Documentary Sources in Chinese Art	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	TM67 	藝史所（碩）	AHM0090 	中國工藝史研究導論	Introduction to the History of Chinese Decorative Art	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0091 	中國藝術史論著選讀	Selected Readings in the Scholarship of Chinese Art History	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	TM67 	藝史所（碩）	AHM0092 	文物鑑定學研究導論	Introduction to Authentication of Cultural Objects	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	TM67 	藝史所（碩）	AHM0097 	宋代繪畫	Song Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	TM67 	藝史所（碩）	AHM0099 	明代繪畫	Ming Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	TM67 	藝史所（碩）	AHM0108 	中國繪畫中的圖像與文本專題研究	Image and Text in Chinese Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0109 	明代視覺文化專題研究	Ming Visual Culture	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0112 	明代中日藝術文化交流專題研究	Artistic and Cultural Exchange between Ming China and Japan	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0113 	中國考古學專題研究	Chinese Archaeology	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0115 	繪畫史研究導論	Introduction to the History of Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0116 	建築史研究導論	Introduction to the History of Architecture	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0118 	北方文藝復興	Northern Renaissance Art	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0124 	維多利亞時代藝術	Art of the Victorian Era	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	Q	
113	TM67 	藝史所（碩）	AHM0141 	臺灣建築史	History of Taiwanese Architecture	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	TM67 	藝史所（碩）	AHM0143 	繪畫與電影專題研究：畫布與銀幕之間	Painting and Film: between the Canvas and the Movie Screen	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0147 	清宮繪畫專題研究	Qing Court Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0148 	日本與臺灣的近代建築史專題研究	Modern Architecture in Japan and Taiwan	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0149 	二十世紀臺灣美術史專題研究	Twentieth-Century Taiwanese Art	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0151 	藝術的挪用：複製、現成物與再利用專題研究	"Art of Appropriation: Spolia, Copies, Ready-Mades and Remakes"	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0153 	Ｄｕｒｅｒ與義大利專題研究	Durer and Italy: Crosscurrents between Venice and Nurnberg in the Renaissance	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0155 	文藝復興早期義大利中部的壁畫系列	Early Renaissance Fresco Cycles in Central Italy	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0158 	拼裝、蒙太奇與阿凡達效應專題研究	"Assemblage, Montage, and Other Avatars"	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0159 	十九世紀法國藝術與視覺文化	Nineteenth-Century Art and Visual Culture in France	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0164 	中國建築史研究導論	Introduction to the History of Chinese Architecture	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0167 	日本建築史	History of Japanese Architecture	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	TM67 	藝史所（碩）	AHM0168 	十五世紀義大利建築	Fifteenth-Century Italian Architecture	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0170 	藝術社會學	Sociology of Arts	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	TM67 	藝史所（碩）	AHM0173 	二十世紀建築	Twentieth-Century Architecture	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0174 	中國書法史研究導論	Introduction to the History of Chinese Calligraphy	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0179 	義大利文藝復興初期藝術	Italian Early Renaissance Art	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0181 	巴洛克建築	Baroque Architecture	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	TM67 	藝史所（碩）	AHM0183 	十九世紀建築	Nineteenth-Century Architecture	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0185 	當代藝術	Contemporary Art	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	TM67 	藝史所（碩）	AHM0187 	風景繪畫專題研究	Landscape Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0191 	中國陶瓷史	Ancient Chinese Porcelain	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	TM67 	藝史所（碩）	AHM0195 	歲時圖繪在東亞專題研究	East Asian Season and Festival Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0196 	日本庭園史專題研究	Japanese Garden History	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0198 	威尼斯文藝復興繪畫專題研究	Venetian Renaissance Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0201 	中國繪畫史研究的新趨勢	New Trends in the Study of Chinese Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0		
113	TM67 	藝史所（碩）	AHM0202 	工藝美術史名著導讀	Readings in the History of Chinese Decorative Art	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0205 	展覽與博物館的歷史專題研究	History of Exhibitions and Museums	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0206 	文化資產保存與文化政策	Cultural Heritage Preservation and Cultural Policy	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0211 	電影史	History of Cinema	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0213 	明清風俗畫專題研究	Ming-Qing Genre Painting	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0215 	台灣美術史研究	Taiwanese Art History	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0216 	近代東亞美術史研究	Modern East Asian Art History	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0217 	近代日本美術史研究	Modern Japanese Art History	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0218 	視覺藝術中的敘事專題研究	Narrative in the Visual Arts	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0219 	博物館學	Museum Studies	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0221 	二十世紀下半視覺藝術	Visual Art in the Second Half of the Twentieth Century	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0224 	文藝復興時期雕塑	Renaissance Sculpture	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0225 	高棉建築	Khmer Architecture	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0227 	清宮收藏與工藝製作	The Imperial Collection and Decorative Arts of the Qing Court	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0228 	臺灣美術史研究與田野調查	Fieldwork and Research in Taiwanese Art History	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0229 	文人書畫專題研究	Chinese Literati Calligraphy and Painting	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0230 	明代蘇州繪畫專題研究	Ming Suzhou Painting	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 	
113	TM67 	藝史所（碩）	AHM0231 	近代東亞美術史文獻論著選讀	Selected Readings in the Scholarship of Modern East Asian Art History	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0232 	美術館：歷史與建築	The Art Museum: History and Architecture	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0234 	中世紀晚期至十八世紀祭壇畫：主題、風格與功能	"The Altarpiece from the Late Middle Ages to the Eighteenth Century: Subject, Style, and Function"	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0236 	屏風繪畫專題研究	Screen Painting	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0237 	當代策展理論與實務	Theory and Praxis in Contemporary Curatorship of Art	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0238 	藝術與建築保存	On the Conservation of Art and Architecture	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0239 	東亞書畫保存修復專題	Studies in Preservation and Conservation of East Asian Painting and Calligraphy	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0241 	中國藝術與全球貿易	Chinese Art and Global Trade	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0242 	藝術經濟學專題研究	Special Topics on Economics of Arts	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0243 	西周青銅器專題研究	Art and Archaeology of the Western Zhou Period	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0244 	亞太地區的當代攝影媒體藝術	Contemporary Photomedia Art in the Asia-Pacific	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0245 	書籍藝術：從中世紀到當代	Book Arts from the Middle Ages to the Present	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0246 	近代台灣與東亞美術史研究	Modern Taiwanese and East Asian Art History	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0247 	禪與藝術專題研究	Special Topics on Arts of Zen	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0248 	中國園林藝術史	History of Chinese Garden	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	TM67 	藝史所（碩）	AHM0249 	東方藝術展覽史研究與策展實務	Eastern Art Exhibition History Research and Curatorial Practice	選修	半	3.0		3.0	0.0				
113	TM67 	藝史所（碩）	AHM0250 	機巧娛趣：視覺藝術中的遊戲性、創意與機智	"Artful Amusements: Play, Ingenuity, and Wit in the Visual Arts"	選修	半	3.0		3.0	0.0				
113	TM67 	藝史所（碩）	AHM0251 	聲音藝術：跨領域視野	Sound Art: An Interdisciplinary Perspective	選修	半	3.0		3.0	0.0				
113	CDK0 	AI跨域所（博）	AIC8001 	電腦視覺	Computer Vision	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	CMK0 	AI跨域所（碩）	AIC8001 	電腦視覺	Computer Vision	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	CDK0 	AI跨域所（博）	AIC8002 	數位相機設計	Digital Still Camera Design	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	CMK0 	AI跨域所（碩）	AIC8002 	數位相機設計	Digital Still Camera Design	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	CDK0 	AI跨域所（博）	AIC8003 	高等影像處理	Advanced Image Processing	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
113	CMK0 	AI跨域所（碩）	AIC8003 	高等影像處理	Advanced Image Processing	選修	半	3.0	0.0	3.0	0.0	0.0	0.0		
