學年度	開課系所代碼	開課系所名稱	科目代碼	科目中文名稱	科目英文名稱	必選修	全/半	上學期學分	下學期學分	上學期正課時數	上學期實驗時數	下學期正課時數	下學期實驗時數	停開
114	TM60 	美術系（碩）	ATC8053 	織品修復（二）	Textile Conservation (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATC8054 	考古文物議題研究	Research on Archaeological Artifacts	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC8054 	考古文物議題研究	Research on Archaeological Artifacts	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATC8055 	材料鑑識科學	Forensic Science of Materials	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC8055 	材料鑑識科學	Forensic Science of Materials	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATC8056 	文獻期刊研讀與討論（一）	Seminar for Scientific Papers (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC8056 	文獻期刊研讀與討論（一）	Seminar for Scientific Papers (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATC8059 	藝術治療概論	Introduction to Art Therapy	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC8059 	藝術治療概論	Introduction to Art Therapy	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATC8060 	行草創作研究	Studies in Creative Calligraphy: Cursive Script	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC8060 	行草創作研究	Studies in Creative Calligraphy: Cursive Script	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATC8061 	文獻期刊研讀與討論（二）	Seminar for Scientific Papers (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC8061 	文獻期刊研讀與討論（二）	Seminar for Scientific Papers (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATC8062 	視覺藝術創作與論文書寫	Visual Art Creation and Thesis Writing	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC8062 	視覺藝術創作與論文書寫	Visual Art Creation and Thesis Writing	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATC8063 	成人藝術治療	Art Therapy for Adult	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC8063 	成人藝術治療	Art Therapy for Adult	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATC8064 	專業藝術英文（一）	English for Professional Art (I)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC8064 	專業藝術英文（一）	English for Professional Art (I)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATC8065 	專業藝術英文（二）	English for Professional Art (II)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC8065 	專業藝術英文（二）	English for Professional Art (II)	選修	半	2.0	0.0	2.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATC8066 	近代早期中國的藝術與帝國	Art and Empire in Early Modern China	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC8066 	近代早期中國的藝術與帝國	Art and Empire in Early Modern China	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATC8067 	東亞藝術與近代、現代	The Early Modern and Modern in East Asian Art	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC8067 	東亞藝術與近代、現代	The Early Modern and Modern in East Asian Art	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATC8068 	媒介、觀眾與體驗	Studies of Mediated Audience and Experience for the Arts	選修	半	3.0		3.0	0.0			
114	TM60 	美術系（碩）	ATC8068 	媒介、觀眾與體驗	Studies of Mediated Audience and Experience for the Arts	選修	半	3.0		3.0	0.0			
114	TD60 	美術系（博）	ATC8069 	藝術行政管理與社會創新	Studies of Arts Administration and Cultural Entrepreneurship	選修	半	3.0		3.0	0.0			
114	TM60 	美術系（碩）	ATC8069 	藝術行政管理與社會創新	Studies of Arts Administration and Cultural Entrepreneurship	選修	半	3.0		3.0	0.0			
114	TD60 	美術系（博）	ATC8070 	近代東亞藝術專題	Topics in Early Modern and Modern East Asian Art	選修	半	3.0		3.0	0.0			
114	TM60 	美術系（碩）	ATC8070 	近代東亞藝術專題	Topics in Early Modern and Modern East Asian Art	選修	半	3.0		3.0	0.0			
114	TD60 	美術系（博）	ATC8071 	宋元繪畫研究	Studies in Song and Yuan Dynasty Painting	選修	半	3.0		3.0	0.0			
114	TM60 	美術系（碩）	ATC8071 	宋元繪畫研究	Studies in Song and Yuan Dynasty Painting	選修	半	3.0		3.0	0.0			
114	TM60 	美術系（碩）	ATC9001 	臺灣意象產學應用研究	Application of Taiwan Image on Industry-University Cooperation Research Project	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TU60 	美術系（學）	ATC9001 	臺灣意象產學應用研究	Application of Taiwan Image on Industry-University Cooperation Research Project	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC9002 	藝術產業實習	Practice in Art Industry	選修	半	3.0	0.0	1.0	4.0	0.0	0.0	 
114	TU60 	美術系（學）	ATC9002 	藝術產業實習	Practice in Art Industry	選修	半	3.0	0.0	1.0	4.0	0.0	0.0	 
114	TM60 	美術系（碩）	ATC9003 	資優美術教育	Art Education for the Gifted	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TU60 	美術系（學）	ATC9003 	資優美術教育	Art Education for the Gifted	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC9013 	藝術機構與畫廊經營實務	Practices in Arts Organizations and Galleries	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TU60 	美術系（學）	ATC9013 	藝術機構與畫廊經營實務	Practices in Arts Organizations and Galleries	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC9014 	保存科學攝影（一）	Photography as a Tool in Conservation Science (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TU60 	美術系（學）	ATC9014 	保存科學攝影（一）	Photography as a Tool in Conservation Science (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC9015 	保存科學攝影（二）	Photography as A Tool in Conservation Science (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TU60 	美術系（學）	ATC9015 	保存科學攝影（二）	Photography as A Tool in Conservation Science (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC9016 	藝術行政與文化政策分析	Arts Administration and Cultural Policy	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TU60 	美術系（學）	ATC9016 	藝術行政與文化政策分析	Arts Administration and Cultural Policy	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC9018 	藝術大師小故事	behind the Artists	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TU60 	美術系（學）	ATC9018 	藝術大師小故事	behind the Artists	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC9019 	藝術、日常、收藏	"Art, Daily, Collectibles"	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TU60 	美術系（學）	ATC9019 	藝術、日常、收藏	"Art, Daily, Collectibles"	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC9020 	藝術、文化、生活	"Art, Culture, Life"	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TU60 	美術系（學）	ATC9020 	藝術、文化、生活	"Art, Culture, Life"	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATC9021 	繪畫材料學	Studies in Painting Materials	選修	半	3.0		3.0	0.0			
114	TU60 	美術系（學）	ATC9021 	繪畫材料學	Studies in Painting Materials	選修	半	3.0		3.0	0.0			
114	TM60 	美術系（碩）	ATC9022 	坦培拉創作材料技法	Tempera Techniques and Materials	選修	半	3.0		3.0	0.0			
114	TU60 	美術系（學）	ATC9022 	坦培拉創作材料技法	Tempera Techniques and Materials	選修	半	3.0		3.0	0.0			
114	TM60 	美術系（碩）	ATC9023 	藝術、文化、衍生應用	"Art, Culture, Derivative Applications"	選修	半	3.0		3.0	0.0			
114	TU60 	美術系（學）	ATC9023 	藝術、文化、衍生應用	"Art, Culture, Derivative Applications"	選修	半	3.0		3.0	0.0			
114	TD60 	美術系（博）	ATD0006 	水墨跨領域專題研究	Special Topics on Interdisciplinary Chinese Ink-and-Brush Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD60 	美術系（博）	ATD0008 	藝術英文專題（一）	Selected English Topics in Arts (I)	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	
114	TD60 	美術系（博）	ATD0009 	藝術英文專題（二）	Selected English Topics in Arts (II)	選修	半	2.0	2.0	2.0	0.0	2.0	0.0	
114	TD60 	美術系（博）	ATD0014 	水墨畫創作論述（一）	Dissertation of Chinese Painting (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	TD60 	美術系（博）	ATD0015 	水墨畫創作論述（二）	Dissertation of Chinese Painting (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	TD60 	美術系（博）	ATD0018 	水墨畫理論專題研究（二）	Special Topics on Creative Theory in Chinese Painting (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	TD60 	美術系（博）	ATD0021 	水墨畫理論專題研究（一）	Special Topics on Creative Theory in Chinese Painting (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	TD60 	美術系（博）	ATD0022 	當代繪畫視覺語彙研究	Studies in Visual Vocabulary of Contemporary Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD60 	美術系（博）	ATD0026 	介面美學	Interface Aesthetics	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD60 	美術系（博）	ATD0027 	邏輯、演算與藝術	"Logic, Algorithm and Art"	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD60 	美術系（博）	ATD0028 	藝術科學專題研究	Science of Art	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD60 	美術系（博）	ATD0029 	創新視覺化技術專題研究─擴增實境	Innovative Visualisation Techniques - Augmented Reality	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD60 	美術系（博）	ATD0030 	色彩科技在數位藝術的應用	Application of Color Science and Technology to Digital Art	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD60 	美術系（博）	ATD0031 	藝術雲端專題研究	Art Cloud	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD60 	美術系（博）	ATD0033 	藝術心理學與創造力研究	Research of Art Psychology and Creativity	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD60 	美術系（博）	ATD0034 	繪畫修復實務與專題研究－基底材	Special Tpoics on Technology of Western and East Asian Paintings Conservation-Support Materials	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0035 	繪畫修復實務與專題研究－ 黏著劑	Special Tpoics on Technology of Western and East Asian Paintings Conservation-Adhesives	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0036 	繪畫修復實務與專題研究－ 顏料層	Special Tpoics on Technology of Western and East Asian Paintings Conservation-Pigments	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0037 	繪畫修復實務與專題研究－ 預防性維護	Special Tpoics Technology of Western and East Asian Paintings Conservation-Preventive Conservation	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0047 	修復專題研究 （五）	Conservation Special Project (V)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0048 	修復專題研究 （六）	Conservation Special Project (VI)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0053 	照片修復（三）	Photograph Conservation (III)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0057 	當代水墨藝術專題研究	Seminar on Contemporary Ink Art	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0060 	博物館策略與行銷	Museum Strategy and Marketing	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0061 	美術館政策與管理實務	Policy and Administration Practice of Art Museum	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0062 	文保修復科技與應用（一）	Technologies Used in Conservation of Cultural Relics: Principle and Application (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0066 	文保修復科技與應用（二）	Technologies Used in Conservation of Cultural Relics: Principle and Application (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0067 	文保實務訓練專題	Special Topics on Practical Training for Conservation of Cultural Relics	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0068 	文保修復科技與應用（三）	Technologies Used in Conservation of Cultural Relics: Principle and Application (III)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0069 	文保修復科技與應用（四）	Technologies Used in Conservation of Cultural Relics: Principle and Application (IV)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0070 	工作室實務與獨立創作研究	Studio and Studies	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0071 	水墨專業實作	Profession Practice in Ink Art	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0072 	繪畫創作實務專題研究	Special Topics on Creation and Application of Painting	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0073 	繪畫創作理論專題研究	Special Topics on Creative Theory in Painting	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD0074 	繪畫創作論述	Dissertation of Creative Painting	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TD60 	美術系（博）	ATD3026 	水墨畫創作專題研究（一）	Special Topics on Ink-and-Brush Painting (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	TD60 	美術系（博）	ATD3040 	水墨畫創作專題研究（二）	Special Topics on Ink-and-Brush Painting (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	TD60 	美術系（博）	ATD3060 	數位媒體藝術指導專題研究	Special Topics on Digital Media Art Director	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD60 	美術系（博）	ATD3088 	藝術市場投資與經營	Art Market Investment and Management	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD60 	美術系（博）	ATD3105 	現代人物畫專題研究	Special Topics on Modern Figure Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD60 	美術系（博）	ATD3106 	水墨寫生專題研究	Special Topics on Ink-and-Brush Landscape Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD60 	美術系（博）	ATD3114 	當代繪畫風格理論與實務	Contemporary Art Styles: Theory and Application	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD60 	美術系（博）	ATD3115 	專題的論證與實踐研究－肖像畫	Special Topics on Argumentation and Practice in Painting- Portrait	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD60 	美術系（博）	ATD3119 	展覽策劃與推廣專題研究	Selected Study of Arrangement and Furtherance of Exhibitions	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD60 	美術系（博）	ATD3120 	水墨創作方法析論	Creative Method of Chinese Ink Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD60 	美術系（博）	ATD3123 	文人水墨新思維	Innovative Thinking of Chinese Literati Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TD60 	美術系（博）	ATD3124 	近現代水墨創作分析專題研究	Special Topics on Near Modern Ink-And-Brush	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TM60 	美術系（碩）	ATM0020 	研究理論與方法	Research Methods and Methodologies	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TM60 	美術系（碩）	ATM0031 	繪畫∕人文與環境	Painting / Humanities and Environment	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TM60 	美術系（碩）	ATM0032 	人物油畫創作研究	Studies in Creating of Figure Oil Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TM60 	美術系（碩）	ATM0040 	現代版畫研究	Studies in Modern Printmaking	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	 
114	TM60 	美術系（碩）	ATM0042 	自由主題繪畫創作（一）	Free Topic on Greation of Painting (I)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TM60 	美術系（碩）	ATM0043 	自由主題繪畫創作（二）	Free Topic on Greation of Painting (II)	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TM60 	美術系（碩）	ATM0044 	水墨畫的傳統與現代	Movements of Traditional and Modern Chinese Ink-and-Brush Painting	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATM0045 	水墨風格探索研究	Studies in Style Exploration on Chinese Ink-and-Brush Painting	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATM0046 	藝術治療專題研究	Special Topic on Art Therapy	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATM0049 	寫生、創作與展覽之實務研究	"Research of the Practice of Sketch, Creation and Exhibition"	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATM0050 	印學研究	Studies on Chinese Seal Carving	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATM0051 	繪畫修復實務演練－基底材	Conservation Technology of Western and East Asian Paintings-Support Materials	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATM0052 	繪畫修復實務演練－黏著劑	Conservation Technology of Western and East Asian Paintings-Adhesives	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATM0053 	繪畫修復實務演練－顏料層	Conservation Technology of Western and East Asian Paintings- Pigments	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATM0054 	保存維護科學（一）	Conservation Science (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATM0055 	保存維護科學（二）	Conservation Science (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATM0056 	保存維護科學（三）	Conservation Science (III)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATM0057 	文保實務訓練	Practical Training for Conservation of Cultural Relics	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATM0058 	材料學與應用（一）	Development of Conservation Materials (I)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATM0059 	材料學與應用（二）	Development of Conservation Materials (II)	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATM0060 	當代藝術修護概論	Introduction to Contemporary Art Conservation	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATM0061 	西方坦培拉繪畫與金箔技法	Western Tempera Painting and Gold Leaf Techniques	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	 
114	TM60 	美術系（碩）	ATM0062 	博物館修復研究	博物館修復研究	選修	半	3.0	0.0	3.0	0.0	0.0	0.0	
114	TM60 	美術系（碩）	ATM5117 	平面繪畫研究	Studies in Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TM60 	美術系（碩）	ATM6117 	水墨寫生研究	Studies in Ink-and-Brush Sketch from Nature	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TM60 	美術系（碩）	ATM6118 	現代人物畫研究	Studies in Modern Figure Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TM60 	美術系（碩）	ATM6119 	後文人彩墨研究	Studies in Post-Literati Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TM60 	美術系（碩）	ATM6122 	水墨跨領域表現研究	Studies in Interdisciplinary Chinese Ink-and-Brush Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TM60 	美術系（碩）	ATM6129 	花鳥創作研究	Studies in Chinese Flowers and Birds Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TM60 	美術系（碩）	ATM6132 	油畫材料技法研究	Studies in Oil Painting Techniques and Materials	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TM60 	美術系（碩）	ATM6133 	油畫間接技法研究	Studies in Flemish Painting Techniques and Materials	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
114	TM60 	美術系（碩）	ATM6144 	水墨創作理論與方法研究	Studies in Creation Theory and Methods of Chinese Ink- and- Brush Painting	選修	半	3.0	3.0	3.0	0.0	3.0	0.0	
